Rating,Name,Symbol,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover,PredictedRatingGroup,ConfidenceScore,Probability_Distressed,Probability_Investment-High,Probability_Investment-Low,Probability_Speculative
BB,FirstEnergy Corp.,FE,Egan-Jones Ratings Company,6/13/2014,Public Utilities,0.508969491,0.275500851,0.02854524,42.08621036,0.026278742,0.038211437,1.0,0.107729436,0.007774076,0.013321803,0.030885597,0.29583135,0.448604595,2.972896313,0.748294463,0.342105263,0.009015778,0.057416268,0.918660287,3.972896313,0.038211437,8.448940118,6.368421053,0.178454113,1.9968,Speculative,0.962418794631958,0.00019526047981344163,0.007363205309957266,0.03002268821001053,0.962418794631958
BB,FirstEnergy Corp.,FE,Egan-Jones Ratings Company,8/29/2014,Public Utilities,0.696996943,0.323323143,0.015285021,37.69087647,0.01986843,0.011362881,1.0,0.070569473,0.005731703,0.003669134,0.024074074,0.28848292,0.420562837,3.200161031,0.76191389,-0.245614035,-0.220788795,-1.426190476,0.580952381,4.200161031,0.011362881,14.04790236,6.45952381,0.180277759,0.979671618,Speculative,0.9683349132537842,0.0004379833990242332,0.0031201746314764023,0.02810695953667164,0.9683349132537842
BBB,FirstEnergy Corp.,FE,Moody's Investors Service,6/15/2012,Public Utilities,0.691040165,0.404119464,0.041606591,34.23699102,0.05443474,0.088756305,0.857485546,0.104440891,0.01870008,0.033976125,0.066641566,0.343532097,0.535913241,2.563704819,0.719393145,0.397782398,0.255305256,1.959899749,1.095238095,3.563704819,0.088756305,10.16552395,7.676691729,0.188399557,1.973594549,Investment-High,0.7898242473602295,0.0001754376571625471,0.7898242473602295,0.19651857018470764,0.013481728732585907
BBB,FirstEnergy Corp.,FE,Moody's Investors Service,3/1/2013,Public Utilities,0.495463511,0.260092045,0.0226167,38.49637326,0.050316931,0.086518983,1.0,0.142194341,0.015275959,0.030933857,0.058850504,0.30359481,0.465094368,2.852491593,0.740427727,0.417673716,-0.155172414,-0.861244019,0.870813397,3.852491593,0.086518983,8.880766807,5.550239234,0.151604261,1.545340838,Investment-Low,0.9503402709960938,0.00033187566441483796,0.02512870915234089,0.9503402709960938,0.024199137464165688
B,Vector Group Ltd.,VGR,Egan-Jones Ratings Company,12/11/2013,Consumer Non-Durables,1.45260182,1.034947717,0.578921248,4.201888847,0.036633213,0.060108881,0.292571483,0.106074607,0.030704062,0.074240429,-0.40712993,0.838148202,13.32609957,-14.25980681,1.07541588,0.390552397,0.744839119,0.42347729,4.447762818,-13.25980681,0.060108881,14.08104546,0.568548669,0.049257716,27.99078445,Speculative,0.9873768091201782,0.0023674452677369118,0.003876606933772564,0.006379131227731705,0.9873768091201782
B,Vector Group Ltd.,VGR,Egan-Jones Ratings Company,8/28/2015,Consumer Non-Durables,2.698846929,2.063104507,1.111312485,5.261586281,0.035721764,0.064992273,0.330359034,0.120637438,0.045163249,0.098408902,-0.287303382,1.264306248,21.91132061,-7.361441807,1.157197068,0.382832738,0.924023561,1.133673489,3.586464593,-6.361441807,0.064992273,13.4168709,1.226888077,0.087182755,56.50628851,Speculative,0.9948166012763977,0.0011595055693760514,0.0005668993690051138,0.0034569280687719584,0.9948166012763977
BBB,Vector Group Ltd.,VGR,Standard & Poor's Ratings Services,11/13/2011,Consumer Non-Durables,1.617208866,1.085914251,0.764354469,8.008951102,0.066191392,0.108663467,0.212194498,0.126454499,0.080860732,0.201049676,-0.842637313,1.22162006,20.03996039,-11.42084691,1.09596149,0.390858822,0.671540745,0.30763536,4.034468125,-10.42084691,0.108663467,8.456252317,0.458103789,0.031799573,93.67215695,Investment-Low,0.9542116522789001,0.0050657931715250015,0.0075284275226294994,0.9542116522789001,0.033194202929735184
BB,Vector Group Ltd.,VGR,Standard & Poor's Ratings Services,11/29/2016,Consumer Non-Durables,3.596585232,2.902063748,2.006291168,4.058292119,0.042063362,0.074768074,0.351048435,0.137790673,0.050658994,0.104669559,-0.214237952,1.204349607,21.01915523,-5.229021084,1.236461342,0.388858569,0.726627473,0.571990473,4.437838217,-4.229021084,0.074768074,12.8667562,0.787185311,0.057740358,103.787383,Speculative,0.998412013053894,0.0008198998402804136,0.000412481720559299,0.0003555321309249848,0.998412013053894
B,Vector Group Ltd.,VGR,Standard & Poor's Ratings Services,1/30/2013,Consumer Non-Durables,3.274540247,2.495841852,2.079612009,3.785136822,0.028234856,0.049529481,0.240740365,0.142855167,0.028178086,0.060249761,-0.386387725,0.997989383,18.97618673,-14.71234795,1.072926971,0.429938381,0.866030017,0.860640009,5.623736026,-13.71234795,0.049529481,7.209406902,0.993776188,0.077531059,135.0142646,Speculative,0.9992138147354126,0.0005929479957558215,5.474310091813095e-05,0.00013843963097315282,0.9992138147354126
BBB,CMS Energy Corporation,CMS,Egan-Jones Ratings Company,11/4/2013,Public Utilities,1.298714653,1.199485861,0.088431877,50.80871154,0.068839476,0.115138593,1.0,0.173926287,0.025953147,0.04886562,0.130862768,0.377009646,0.405709343,4.042269832,0.801676619,0.399470899,0.067558058,0.36294896,5.364839319,5.042269832,0.115138593,8.079850282,5.372400756,0.21641791,2.099145299,Investment-Low,0.9819852709770203,0.0001785080967238173,0.007569798268377781,0.9819852709770203,0.010266481898725033
BBB,CMS Energy Corporation,CMS,Egan-Jones Ratings Company,11/12/2015,Public Utilities,1.007819288,0.9196351,0.115551694,43.75929368,0.081009913,0.123296159,1.0,0.180142503,0.025712881,0.044129061,0.132808532,0.31740413,0.439034342,4.165058405,0.806391347,0.340452261,0.046341463,0.275761974,4.873004354,5.165058405,0.123296159,10.00487611,5.95065312,0.254027261,1.518167457,Investment-Low,0.9777853488922119,0.0002717681636568159,0.012258035130798817,0.9777853488922119,0.009684852324426174
BBB,CMS Energy Corporation,CMS,Egan-Jones Ratings Company,2/9/2015,Public Utilities,1.289473684,1.195630586,0.102780536,44.7924502,0.066443794,0.101546176,1.0,0.160468032,0.024863174,0.042455303,0.129972752,0.374198593,0.535266925,4.227520436,0.808704717,0.342935528,-0.08984105,-0.480413895,5.643015521,5.227520436,0.101546176,9.841446924,5.347376201,0.201560106,2.202064897,Investment-Low,0.9857020378112793,0.00038788822712376714,0.0035740432795137167,0.9857020378112793,0.01033610850572586
BB,CMS Energy Corporation,CMS,Moody's Investors Service,6/15/2012,Public Utilities,1.097091531,1.03635586,0.068862275,48.77518069,0.0638167,0.093187759,1.0,0.154236506,0.025224897,0.042936092,0.137054161,0.395271092,0.440851468,4.4332893,0.815949429,0.315181518,0.245508982,1.144338118,6.196172249,5.4332893,0.093187759,8.005766301,4.66108453,0.179763186,2.629565217,Speculative,0.9531046152114868,0.0001259885757463053,0.009822026826441288,0.03694741800427437,0.9531046152114868
BBB,CMS Energy Corporation,CMS,Moody's Investors Service,3/15/2013,Public Utilities,1.347801892,1.264885921,0.051752922,49.90804414,0.061090676,0.099472253,1.0,0.160403007,0.022298757,0.040563454,0.119599249,0.365010799,0.401038994,4.363494051,0.813554375,0.393890675,0.011281225,0.053701573,5.439202148,5.363494051,0.099472253,8.380113679,4.760260836,0.198464737,2.24609375,Investment-Low,0.9714689254760742,7.855303556425497e-05,0.004926668480038643,0.9714689254760742,0.02352580800652504
BBB,CMS Energy Corporation,CMS,Fitch Ratings,10/31/2016,Public Utilities,0.858757062,0.783427495,0.088512241,46.82997343,0.086107204,0.129082669,1.0,0.20268792,0.025483304,0.043549323,0.129555608,0.295948571,0.407190582,4.083940748,0.803302192,0.330508475,-0.026396562,-0.154731918,4.530406621,5.083940748,0.129082669,9.718176471,5.861820799,0.254571027,1.18729097,Investment-Low,0.9644094705581665,0.00026256899582222104,0.027333596721291542,0.9644094705581665,0.00799436867237091
AA,General Electric Company,GE,Egan-Jones Ratings Company,10/5/2015,Energy,2.172892679,1.852850036,1.291812367,84.02220026,0.124980832,0.069735744,0.295546317,0.014482136,0.029777224,0.019382396,0.149286688,0.238254325,2.169997227,4.013452185,0.800536644,-0.792206206,0.632547383,1.438444465,11.81280502,5.013452185,0.069735744,53.31504898,2.27405014,0.169449508,6.044809942,Investment-High,0.9623720049858093,0.00031890522222965956,0.9623720049858093,0.012454944662749767,0.02485414408147335
AA,General Electric Company,GE,Egan-Jones Ratings Company,5/14/2014,Energy,1.686754445,1.513810555,0.886301247,53.4535246,0.115217912,0.110589202,0.471799788,0.105960492,0.025629036,0.029028565,0.128877349,0.222439686,2.121914365,4.028567927,0.801136225,-0.041854993,0.52909479,1.733264558,14.93133884,5.028567927,0.110589202,16.82769267,3.275905548,0.195686261,4.683443628,Speculative,0.8903167247772217,0.0005451446049846709,0.02080114185810089,0.08833692967891693,0.8903167247772217
AA,General Electric Company,GE,Fitch Ratings,10/5/2016,Energy,2.169258241,1.720751991,0.994321944,71.04476405,0.0692521,0.073003323,0.292740899,0.076754546,0.023456733,0.028635577,0.112966187,0.33871511,2.448493606,3.815938703,0.792356161,0.051384275,30.50409836,-0.853163686,7.071068317,4.815938703,0.073003323,23.29545511,-0.027968822,-0.001972626,6.060478005,Speculative,0.8726955652236938,0.09348171949386597,0.002879444742575288,0.0309432540088892,0.8726955652236938
BBB,Lockheed Martin Corporation,LMT,Egan-Jones Ratings Company,5/7/2014,Capital Goods,1.198651079,0.235341727,0.235341727,0.0,0.065721593,0.091604568,0.092310067,0.099320958,0.082375373,0.165749162,0.606140708,1.253398917,9.638334042,6.358275722,0.864098596,0.290012034,0.816102068,11.56123403,8.155188532,7.358275722,0.091604568,9.60964404,14.16640698,0.100224878,29.47100931,Investment-Low,0.9816218018531799,7.68538229749538e-05,0.016201285645365715,0.9816218018531799,0.0021000339183956385
A,Lockheed Martin Corporation,LMT,Egan-Jones Ratings Company,4/29/2015,Capital Goods,1.109521238,0.13012959,0.13012959,0.0,0.079254386,0.115307018,0.115241228,0.122631579,0.097483344,0.202534571,1.062941176,1.230005664,9.589905363,9.903823529,0.908289051,0.312666413,0.781427832,9.535984848,4.564393939,10.90382353,0.115307018,10.07054601,12.20328283,0.084780702,25.69745223,Investment-High,0.9739621877670288,0.00014449750597123057,0.9739621877670288,0.021597128361463547,0.004296142142266035
BBB,Lockheed Martin Corporation,LMT,Egan-Jones Ratings Company,7/27/2015,Capital Goods,1.152308458,0.077541438,0.077541438,0.0,0.078145322,0.108883205,0.112720021,0.117835776,0.073379743,0.143223746,1.164029706,0.939016447,8.40291439,14.86309332,0.936960593,0.282301413,0.815918447,13.4128263,3.512729617,15.86309332,0.108883205,12.32502321,16.43893007,0.110574005,20.73556231,Investment-Low,0.982792854309082,8.887374133337289e-05,0.015995969995856285,0.982792854309082,0.0011222705943509936
BBB,Lockheed Martin Corporation,LMT,Moody's Investors Service,6/15/2012,Capital Goods,1.161912613,0.295548228,0.295300907,0.0,0.057098002,0.078087701,0.079657627,0.085593239,0.070037987,0.140856544,2.652347652,1.226627625,10.08436348,36.87012987,0.973593964,0.2654916,0.80860569,10.23816612,10.67281929,37.87012987,0.078087701,6.460136127,12.6615064,0.091464333,18.8607316,Investment-Low,0.987916886806488,0.00010189248132519424,0.005924084689468145,0.987916886806488,0.0060571604408323765
BBB,Lockheed Martin Corporation,LMT,Moody's Investors Service,12/14/2012,Capital Goods,1.13986014,0.156149733,0.156149733,0.0,0.058178967,0.086304099,0.08893222,0.093976516,0.071009132,0.153648781,70.38461538,1.22052927,10.09240642,990.2051282,0.998991127,0.325884086,0.396540679,1.912264442,5.863453815,991.2051282,0.086304099,6.079597381,4.822366389,0.033084651,21.0922473,Investment-Low,0.531455934047699,0.0005756750470027328,0.3879321217536926,0.531455934047699,0.08003628253936768
A,Occidental Petroleum Corporation,OXY,Egan-Jones Ratings Company,11/12/2015,Energy,1.374159602,0.926337328,0.467845659,86.86298077,-0.627323718,-0.775961538,0.534935897,-0.775961538,-0.180238046,-0.264626315,-0.321519507,0.28731266,0.394449888,0.78386037,0.439418008,0.137339942,-0.573261713,-2.509143156,4.399164054,1.78386037,-0.775961538,-11.23275798,4.376959248,0.268509615,1.891169762,Investment-High,0.9510534405708313,0.0026117442175745964,0.9510534405708313,0.03386016562581062,0.012474695220589638
A,Occidental Petroleum Corporation,OXY,Egan-Jones Ratings Company,9/23/2013,Energy,1.342542092,1.248043633,0.402300213,84.68656716,0.24138213,0.394929462,0.690778982,0.24138213,0.085004968,0.158304512,0.136877985,0.352159325,0.438096774,0.610235125,0.378972683,0.388796852,0.300920554,4.837706753,6.034075364,1.610235125,0.394929462,6.362032,16.07635866,0.528603558,1.369927536,Investment-High,0.9889670014381409,0.00010544800898060203,0.9889670014381409,0.007953991182148457,0.002973608672618866
A,Occidental Petroleum Corporation,OXY,Moody's Investors Service,12/2/2014,Energy,1.682799612,1.017588549,0.459606987,79.49409693,0.031897266,0.063380282,0.64773198,0.063380282,0.010949359,0.025492034,0.017620641,0.343269521,0.486081047,0.609285163,0.37860609,1.376633987,0.193169498,2.737165536,5.355268211,1.609285163,0.063380282,11.92846782,14.16976059,0.573115162,1.301013578,Investment-High,0.9846420884132385,0.0008170137880370021,0.9846420884132385,0.011991375125944614,0.0025494955480098724
A,Occidental Petroleum Corporation,OXY,Moody's Investors Service,6/19/2012,Energy,1.452371964,1.415376872,0.475777023,82.25803083,0.282843895,0.436902126,1.0,0.436902126,0.112767304,0.200760121,0.179984051,0.39869096,0.524012783,0.596065922,0.373459463,0.401663639,0.387834867,5.865041251,7.207240488,1.596065922,0.436902126,5.665254377,15.12252186,0.513012239,1.3923454,Investment-High,0.8087440729141235,0.002880990970879793,0.8087440729141235,0.12222518026828766,0.06614980101585388
A,Occidental Petroleum Corporation,OXY,Moody's Investors Service,11/4/2016,Energy,1.324740648,1.198208111,0.350990255,144.2998018,-0.056888008,-0.182854311,0.485728444,-0.182854311,-0.013315085,-0.05020818,-0.0267014,0.234057853,0.312026471,1.005349584,0.501333828,0.358807588,0.196866686,0.871956009,4.757789997,2.005349584,-0.182854311,24.5285778,4.42916994,0.335282458,1.321701477,Speculative,0.6171929240226746,0.013180927373468876,0.10394702106714249,0.26567915081977844,0.6171929240226746
A,Pinnacle West Capital Corporation,PNW,Egan-Jones Ratings Company,12/4/2015,Public Utilities,0.617420442,0.429198297,0.02737817,28.68369331,0.125093443,0.137202352,1.0,0.244490326,0.029095654,0.035299947,0.09538938,0.232591362,0.328885737,2.278475156,0.69498015,0.495680623,0.016667778,0.164285843,3.101516762,3.278475156,0.137202352,7.553165813,9.856493074,0.313072478,3.702090897,Investment-High,0.9945738911628723,7.234749773488147e-06,0.9945738911628723,0.004243876785039902,0.0011750748381018639
A,Pinnacle West Capital Corporation,PNW,Egan-Jones Ratings Company,11/26/2014,Public Utilities,0.624339782,0.459052826,0.004877038,31.12444267,0.11387082,0.184555818,1.0,0.232338918,0.02777756,0.050523863,0.091035063,0.243939232,0.344162112,2.277287909,0.694869652,0.342496365,0.171870098,1.708395856,3.778397483,3.277287909,0.184555818,8.108904119,9.94004122,0.314932101,3.996561781,Investment-High,0.9937853813171387,1.0680754712666385e-05,0.9937853813171387,0.005239373072981834,0.0009645604877732694
AA,Pinnacle West Capital Corporation,PNW,Egan-Jones Ratings Company,6/6/2014,Public Utilities,0.64474276,0.483140209,0.005885173,31.68646812,0.117544928,0.194103967,1.0,0.244982383,0.030060215,0.056396521,0.096811755,0.255733829,0.348943688,2.220594259,0.689498298,0.343879789,0.118775833,1.245499345,4.383619436,3.220594259,0.194103967,6.337426624,10.48613435,0.333844049,3.851133152,Investment-High,0.9832224249839783,3.6623281630454585e-05,0.9832224249839783,0.011598522774875164,0.005142466630786657
AA,CVS Health Corporation,CVS,Egan-Jones Ratings Company,11/16/2015,Health Care,1.311148517,0.623030774,0.106133195,28.30660839,0.034164003,0.056207189,0.173057603,0.061673951,0.055916803,0.122233572,0.140794709,1.636716957,15.55454084,1.517932036,0.602848693,0.392989786,0.718616262,5.406976744,2.278175313,2.517932036,0.056207189,11.51850165,7.524150268,0.054876378,16.92416555,Investment-High,0.9683748483657837,7.680297858314589e-05,0.9683748483657837,0.023711206391453743,0.007837127894163132
A,CVS Health Corporation,CVS,Egan-Jones Ratings Company,8/29/2013,Health Care,1.641815235,0.836693679,0.265089141,25.13458398,0.036225653,0.059387351,0.187620798,0.063402782,0.064200431,0.134186556,0.121039591,1.772236669,14.71398723,0.885339238,0.469591477,0.388947928,0.656925471,3.121610518,3.432210353,1.885339238,0.059387351,9.250333098,4.751848809,0.045621287,18.56128335,Investment-High,0.9722169637680054,6.0372822190402076e-05,0.9722169637680054,0.02581894025206566,0.0019036924932152033
A,CVS Health Corporation,CVS,Egan-Jones Ratings Company,5/18/2015,Health Care,1.365585747,0.641299206,0.130393651,25.37010196,0.033322092,0.055091951,0.182015829,0.063135462,0.06254377,0.139031236,0.122345751,1.876946076,15.76014927,0.956162074,0.488794915,0.395024746,0.737495391,5.168819983,2.166236003,1.956162074,0.055091951,11.53334203,7.008613264,0.058385414,17.41255537,Investment-High,0.9818056225776672,3.827048567472957e-05,0.9818056225776672,0.01747610606253147,0.000679974677041173
BBB,CVS Health Corporation,CVS,Moody's Investors Service,6/15/2012,Health Care,1.555202409,0.6243727,0.118183339,20.60835668,0.032315593,0.053650794,0.191979458,0.059103641,0.053623166,0.109266549,0.090956874,1.659358877,12.6491083,0.69622349,0.410455045,0.392969022,0.680327869,2.977578475,1.059790732,1.69622349,0.053650794,8.095715371,4.376681614,0.054677871,19.80297483,Investment-Low,0.9704669713973999,0.00016601757670287043,0.016267212107777596,0.9704669713973999,0.01309979148209095
BBB,CVS Health Corporation,CVS,Moody's Investors Service,11/27/2012,Health Care,1.439593909,0.569470631,0.099709935,19.18774821,0.031486279,0.051350978,0.182777972,0.058700754,0.058820852,0.121311538,0.102827286,1.868142372,14.2647127,0.748143433,0.427964559,0.386050925,0.695697796,3.651455547,1.085759245,1.748143433,0.051350978,8.173939428,5.248623131,0.054177191,19.84753452,Investment-Low,0.5340011715888977,0.0003421084547881037,0.4394140839576721,0.5340011715888977,0.026242651045322418
BBB,CVS Health Corporation,CVS,Standard & Poor's Ratings Services,7/21/2016,Health Care,1.182552381,0.59512381,0.128419048,25.00963239,0.029950542,0.048652028,0.162550838,0.058233724,0.056287184,0.12661995,0.144366006,1.879337723,17.44727273,1.564811295,0.610107768,0.384045386,0.779124044,7.311276794,3.222739981,2.564811295,0.048652028,8.328232264,9.383970177,0.056718453,18.70991694,Investment-Low,0.9757378101348877,8.66634800331667e-05,0.01646607741713524,0.9757378101348877,0.0077094403095543385
